match_id,city,stadium,venue_id,country
12024369,Groningen,Match Court,38015,Netherlands
12024840,Turku,Match Court,43586,Finland
12024614,Kraljevo,Match Court,42401,Serbia
12024556,Tatabanya,Match Court,43587,Hungary
12024514,Helsingborg,Idrottens Hus,6760,Sweden
12021514,Vilnius,Match Court,36361,Lithuania
12024837,Turku,Match Court,43586,Finland
12024642,Vilnius,Match Court,36361,Lithuania
12028119,Vilnius,Match Court,36361,Lithuania
12024512,Helsingborg,Idrottens Hus,6760,Sweden
12021515,Vilnius,Match Court,36361,Lithuania
12025139,Montreal,Match Court,43567,Canada
12025138,Montreal,Match Court,43567,Canada
12025685,Taipei,Center Court,43570,Chinese Taipei
12025684,Taipei,Center Court,43570,Chinese Taipei
12039412,Tatabanya,Match Court,43587,Hungary
12027541,Varazdin,Match Court,43598,Croatia
12024559,Tatabanya,Match Court,43587,Hungary
12024513,Helsingborg,Idrottens Hus,6760,Sweden
12027906,Rosario,Match Court,43590,Argentina
12024617,Kraljevo,Match Court,42401,Serbia
12027227,Trinec,Match Court,43595,Czech Republic
12039218,Kraljevo,Match Court,42401,Serbia
12039283,Tatabanya,Match Court,43587,Hungary
12024366,Groningen,Match Court,38015,Netherlands
12024616,Kraljevo,Match Court,42401,Serbia
12024839,Turku,Match Court,43586,Finland
12024558,Tatabanya,Match Court,43587,Hungary
12039391,Turku,Match Court,43586,Finland
12039701,Tatabanya,Match Court,43587,Hungary
12027231,Trinec,Match Court,43595,Czech Republic
12027545,Varazdin,Match Court,43598,Croatia
12027905,Rosario,Match Court,43590,Argentina
12024511,Helsingborg,Idrottens Hus,6760,Sweden
12024367,Groningen,Match Court,38015,Netherlands
12024836,Turku,Match Court,43586,Finland
12027987,Santiago,Match Court,43604,Chile
12025137,Montreal,Match Court,43567,Canada
12027988,Santiago,Match Court,43604,Chile
12025136,Montreal,Match Court,43567,Canada
12025683,Taipei,Center Court,43570,Chinese Taipei
12040867,Taipei,Center Court,43570,Chinese Taipei
12025682,Taipei,Center Court,43570,Chinese Taipei
12027230,Trinec,Match Court,43595,Czech Republic
12041772,Trinec,Match Court,43595,Czech Republic
12027726,Vilnius,Match Court,36361,Lithuania
12021513,Vilnius,Match Court,36361,Lithuania
12038623,Kraljevo,Match Court,42401,Serbia
12024510,Helsingborg,Idrottens Hus,6760,Sweden
12024370,Groningen,Match Court,38015,Netherlands
12038685,Groningen,Match Court,38015,Netherlands
12024555,Tatabanya,Match Court,43587,Hungary
12024615,Kraljevo,Match Court,42401,Serbia
12024838,Turku,Match Court,43586,Finland
12038917,Turku,Match Court,43586,Finland
12025140,Montreal,Match Court,43567,Canada
12025681,Taipei,Center Court,43570,Chinese Taipei
12027544,Varazdin,Match Court,43598,Croatia
12041662,Trinec,Match Court,43595,Czech Republic
12027229,Trinec,Match Court,43595,Czech Republic
12041821,Rosario,Match Court,43590,Argentina
11998456,Montpellier,Court Patrice Dominguez,20333,France
11998453,Montpellier,Court Patrice Dominguez,20333,France
11998454,Montpellier,Court Patrice Dominguez,20333,France
11998452,Montpellier,Court Patrice Dominguez,20333,France
11998458,Montpellier,Court Patrice Dominguez,20333,France
11998457,Montpellier,Court Patrice Dominguez,20333,France
12002065,Linz,Center Court,18810,Austria
12002068,Linz,Center Court,18810,Austria
12002059,Linz,Center Court,18810,Austria
12002061,Linz,Center Court,18810,Austria
12002072,Linz,Center Court,18810,Austria
12002070,Linz,Center Court,18810,Austria
12002073,Linz,Center Court,18810,Austria
12002060,Hua Hin,Centre Court,19267,Thailand
12002066,Hua Hin,Centre Court,19267,Thailand
12002067,Hua Hin,Centre Court,19267,Thailand
12002069,Hua Hin,Centre Court,19267,Thailand
12024386,Cairo,El Gezera Sporting Club,34068,Egypt
12024239,Tunis,Match Court,36381,Tunisia
12025132,Santa Tecla,Match Court,43565,El Salvador
12024637,Gjovik,Match Court,43564,Norway
12024934,Bogota,Campo Estadio,36407,Colombia
12024640,Gjovik,Match Court,43564,Norway
12025130,Santa Tecla,Match Court,43565,El Salvador
12024935,Bogota,Campo Estadio,36407,Colombia
12023358,Auckland,Match Court,43558,New Zealand
12025799,Auckland,Match Court,43558,New Zealand
12029395,Auckland,Match Court,43558,New Zealand
12023359,Auckland,Match Court,43558,New Zealand
12038557,Tashkent,Match Court,36371,Uzbekistan
12023351,Guangzhou,Centre Court,18460,China
12026857,Islamabad,Center Court,24393,Pakistan
12025687,Hong Kong,Match Court,41708,Hong Kong
12023349,Guangzhou,Centre Court,18460,China
12038644,Cairo,El Gezera Sporting Club,34068,Egypt
12026855,Islamabad,Center Court,24393,Pakistan
12026853,Nicosia,Match Court,43578,Cyprus
12024240,Tunis,Match Court,36381,Tunisia
12025690,Hong Kong,Match Court,41708,Hong Kong
12023355,Tu Son,Match Court,38005,Vietnam
12026875,Vilnius,Match Court,36361,Lithuania
12024039,Tashkent,Match Court,36371,Uzbekistan
12024231,Cairo,Smash Sporting Club,43498,Egypt
12024388,Cairo,El Gezera Sporting Club,34068,Egypt
12027516,Lome,Match Court,43582,Togo
12026852,Nicosia,Match Court,43578,Cyprus
12024042,Tashkent,Match Court,36371,Uzbekistan
12027535,Limerick,Match Court,43584,Ireland
12027058,Burgas,Match Court,43579,Bulgaria
12026878,Vilnius,Match Court,36361,Lithuania
12023356,Tu Son,Match Court,38005,Vietnam
12027519,Lome,Match Court,43582,Togo
12024389,Cairo,El Gezera Sporting Club,34068,Egypt
12024234,Cairo,Match Court,43563,Egypt
12027803,Athens,Centre Court,43588,Greece
12024638,Gjovik,Match Court,43564,Norway
12039284,Gjovik,Match Court,43564,Norway
12027533,Limerick,Match Court,43584,Ireland
12024241,Tunis,Match Court,36381,Tunisia
12027059,Burgas,Match Court,43579,Bulgaria
12027918,La Paz,Match Court,43591,Bolivia
12027949,Montevideo,Match Court,36399,Uruguay
12027802,Athens,Centre Court,43588,Greece
12024639,Gjovik,Match Court,43564,Norway
12028140,Kingston,Match Court,38022,Jamaica
12024238,Tunis,Match Court,36381,Tunisia
12028190,Guadalajara,Match Court,43597,Mexico
12027919,La Paz,Match Court,43591,Bolivia
12027948,Montevideo,Match Court,36399,Uruguay
12028144,Kingston,Match Court,38022,Jamaica
12024936,Bogota,Campo Estadio,36407,Colombia
12027972,Asuncion,Victor Pecci Court,43592,Paraguay
12028191,Guadalajara,Match Court,43597,Mexico
12025129,Santa Tecla,Match Court,43565,El Salvador
12027969,Asuncion,Victor Pecci Court,43592,Paraguay
12024938,Bogota,Campo Estadio,36407,Colombia
12040019,Santa Tecla,Match Court,43565,El Salvador
12025128,Santa Tecla,Match Court,43565,El Salvador
12026854,Islamabad,Center Court,24393,Pakistan
12040871,Islamabad,Center Court,24393,Pakistan
12025689,Hong Kong,Match Court,41708,Hong Kong
12041657,Nicosia,Match Court,43578,Cyprus
12040872,Hong Kong,Match Court,41708,Hong Kong
12026859,Islamabad,Center Court,24393,Pakistan
12025688,Hong Kong,Match Court,41708,Hong Kong
12026856,Nicosia,Match Court,43578,Cyprus
12026858,Nicosia,Match Court,43578,Cyprus
12027804,Athens,Centre Court,43588,Greece
12027531,Limerick,Match Court,43584,Ireland
12026877,Vilnius,Match Court,36361,Lithuania
12041771,Athens,Centre Court,43588,Greece
12041820,Limerick,Match Court,43584,Ireland
12027054,Burgas,Match Court,43579,Bulgaria
12027517,Lome,Match Court,43582,Togo
11974053,Groningen,Martini Plaza,7324,Netherlands
11974067,Tatabanya,Tatabányai Multifunkciós Csarnok,37936,Hungary
11974052,Kraljevo,Sport Hall Ibar,31876,Serbia
11974068,Turku,Gatorade Center,5866,Finland
11974071,Helsingborg,Idrottens Hus,6760,Sweden
11987997,Montreal,Stade Iga,43477,Canada
11974070,Taipei,Taipei Tennis Center,36349,Chinese Taipei
11974049,Varazdin,Varazdin Arena,6310,Croatia
12002102,Gjovik,Gjoevik Olympic Cavern Hall,29752,Norway
12001944,Bogota,Club Bellavista Colsubsidio,43497,Colombia
12002110,Islamabad,Pakistan Sports Complex,28822,Pakistan
12002113,Vilnius,SEB Arena,36345,Lithuania
12002107,Burgas,Avenue Tennis Center,43501,Bulgaria
12001987,Limerick,UL Sport Arena,43499,Ireland
12023360,Auckland,Match Court,43558,New Zealand
12028737,Auckland,Match Court,43558,New Zealand
12024426,Guangzhou,Centre Court,18460,China
12029386,Guangzhou,Centre Court,18460,China
12029459,Tu Son,Match Court,38005,Vietnam
12023354,Tu Son,Match Court,38005,Vietnam
12029551,Tashkent,Match Court,36371,Uzbekistan
12029657,Cairo,Smash Sporting Club,43498,Egypt
12029619,Cairo,El Gezera Sporting Club,34068,Egypt
12024233,Cairo,Match Court,43563,Egypt
12024390,Cairo,Match Court,43563,Egypt
12024040,Tashkent,Match Court,36371,Uzbekistan
12024242,Tunis,Match Court,36381,Tunisia
12024641,Gjovik,Match Court,43564,Norway
12024937,Bogota,Campo Estadio,36407,Colombia
12025131,Santa Tecla,Match Court,43565,El Salvador
12040787,Islamabad,Center Court,24393,Pakistan
12026861,Islamabad,Center Court,24393,Pakistan
12025691,Hong Kong,Match Court,41708,Hong Kong
12026860,Nicosia,Match Court,43578,Cyprus
12026876,Vilnius,Match Court,36361,Lithuania
12027518,Lome,Match Court,43582,Togo
12041488,Lome,Match Court,43582,Togo
12027801,Athens,Centre Court,43588,Greece
12027532,Limerick,Match Court,43584,Ireland
12027056,Burgas,Match Court,43579,Bulgaria
12041644,Burgas,Match Court,43579,Bulgaria
12028955,Cordoba,Cancha 1,21898,Argentina
12028951,Cordoba,Cancha Central,24532,Argentina
12028956,Cordoba,Cancha 2,21900,Argentina
12028953,Cordoba,Cancha 1,21898,Argentina
12028954,Cordoba,Cancha Central,24532,Argentina
12028957,Cordoba,Cancha 2,21900,Argentina
12028952,Cordoba,Cancha Central,24532,Argentina
12028958,Cordoba,Cancha 1,21898,Argentina
12039866,Marseille,Court 1,20468,France
12039861,Marseille,Centre Court,20467,France
12039867,Marseille,Court 1,20468,France
12039863,Marseille,Centre Court,20467,France
12039865,Marseille,Court 1,20468,France
12027641,Abu Dhabi,Court 1,31392,United Arab Emirates
12029664,Abu Dhabi,Court 1,31392,United Arab Emirates
12027640,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12029656,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12027644,Abu Dhabi,Court 2,31394,United Arab Emirates
12027643,Abu Dhabi,Court 1,31392,United Arab Emirates
12027645,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12027648,Abu Dhabi,Court 2,31394,United Arab Emirates
12027649,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12027647,Abu Dhabi,Court 1,31392,United Arab Emirates
12027646,Abu Dhabi,Court 2,31394,United Arab Emirates
12027651,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12027654,Abu Dhabi,Court 1,31392,United Arab Emirates
12027652,Abu Dhabi,Court 2,31394,United Arab Emirates
12038854,Abu Dhabi,ADCB Court 1,43599,United Arab Emirates
12039268,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12039252,Abu Dhabi,ADCB Court 1,43599,United Arab Emirates
12039242,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12039273,Abu Dhabi,ADCB Court 1,43599,United Arab Emirates
12039420,Abu Dhabi,Stadium Court,28117,United Arab Emirates
12027973,Cluj Napoca,Center Court,32552,Romania
12027981,Cluj Napoca,Court 2,32553,Romania
12027974,Cluj Napoca,Center Court,32552,Romania
12037643,Cluj Napoca,Center Court,32552,Romania
12027975,Cluj Napoca,Center Court,32552,Romania
12027980,Cluj Napoca,Court 2,32553,Romania
12027978,Cluj Napoca,Center Court,32552,Romania
12027982,Cluj Napoca,Court 2,32553,Romania
12027984,Cluj Napoca,Court 2,32553,Romania
12027979,Cluj Napoca,Center Court,32552,Romania
12027983,Cluj Napoca,Court 2,32553,Romania
12027977,Cluj Napoca,Court 2,32553,Romania
12027976,Cluj Napoca,Center Court,32552,Romania
12039400,Cluj Napoca,Court 2,32553,Romania
12039396,Cluj Napoca,Center Court,32552,Romania
12038866,Cluj Napoca,Court 2,32553,Romania
12039397,Cluj Napoca,Center Court,32552,Romania
12039471,Cluj Napoca,Center Court,32552,Romania
12039717,Cluj Napoca,Court 2,32553,Romania
11998664,Burnie,Centre Court,24474,Australia
11998673,Burnie,Centre Court,24474,Australia
11998663,Burnie,Centre Court,24474,Australia
11998776,"Cleveland, OH",Stadium,43514,USA
11998777,"Cleveland, OH",Stadium,43514,USA
11998781,"Cleveland, OH",Stadium,43514,USA
11998779,"Cleveland, OH",Stadium,43514,USA
11998775,"Cleveland, OH",Stadium,43514,USA
11998778,"Cleveland, OH",Stadium,43514,USA
11999014,Koblenz,Center Court,20126,Germany
11999015,Koblenz,Center Court,20126,Germany
11999019,Koblenz,Center Court,20126,Germany
11999006,Koblenz,Center Court,20126,Germany
11999018,Koblenz,Center Court,20126,Germany
11999008,Koblenz,Center Court,20126,Germany
11999016,Koblenz,Center Court,20126,Germany
11999207,Piracicaba,Quadra Central,34555,Brazil
11999208,Piracicaba,Quadra 3,43513,Brazil
11999214,Piracicaba,Quadra 3,43513,Brazil
11999206,Piracicaba,Quadra Central,34555,Brazil
11999216,Piracicaba,Quadra Central,34555,Brazil
11999217,Piracicaba,Quadra Central,34555,Brazil
12037709,Burnie,Ct 3,20228,Australia
12037719,Burnie,Ct 5,20229,Australia
12038182,Burnie,Ct 4,20244,Australia
12038429,Burnie,Ct 4,20244,Australia
12037718,Burnie,Ct 5,20229,Australia
12038431,Burnie,Ct 4,20244,Australia
12038187,Burnie,Ct 5,20229,Australia
12037710,Burnie,Ct 3,20228,Australia
12038178,Burnie,Ct 5,20229,Australia
12037708,Burnie,Ct 3,20228,Australia
12038428,Burnie,Ct 4,20244,Australia
12037720,Burnie,Ct 3,20228,Australia
12040682,Burnie,Ct 3,20228,Australia
12039192,Chennai,Court 1,20397,India
12039179,Chennai,Centre,20413,India
12039202,Chennai,COURT 2,18226,India
12039196,Chennai,COURT 2,18226,India
12039181,Chennai,Centre,20413,India
12039193,Chennai,Court 1,20397,India
12039195,Chennai,COURT 2,18226,India
12039180,Chennai,Centre,20413,India
12039191,Chennai,Court 1,20397,India
12039194,Chennai,COURT 2,18226,India
12039178,Chennai,Centre,20413,India
12039190,Chennai,Court 1,20397,India
12039902,Nottingham,Court 4,17207,England
12039906,Nottingham,Court 5,17221,England
12039876,Nottingham,Court 2,17205,England
12039909,Nottingham,Court 4,17207,England
12039905,Nottingham,Court 2,17205,England
12039911,Nottingham,Court 5,17221,England
12039907,Nottingham,Court 4,17207,England
12039912,Nottingham,Court 5,17221,England
12027665,Mumbai,Center Court,19752,India
12027669,Mumbai,Court 1,19754,India
12027679,Mumbai,Court 2,19753,India
12027666,Mumbai,Center Court,19752,India
12027678,Mumbai,Court 2,19753,India
12027674,Mumbai,Court 1,19754,India
12027668,Mumbai,Center Court,19752,India
12027667,Mumbai,Center Court,19752,India
12027673,Mumbai,Court 1,19754,India
12027677,Mumbai,Court 2,19753,India
12027672,Mumbai,Court 1,19754,India
12027680,Mumbai,Center Court,19752,India
12038470,Mumbai,Center Court,19752,India
12038630,Mumbai,Court 1,19754,India
12038622,Mumbai,Court 2,19753,India
12039033,Mumbai,Court 1,19754,India
12039278,Mumbai,Court 2,19753,India
12038621,Mumbai,Center Court,19752,India
12026623,Antalya,Court 3,18122,Turkey
12027491,Antalya,Court 2,31437,Turkey
12038725,Antalya,Court 2,31437,Turkey
12026987,Hammamet,Court 10,20125,Tunisia
12027048,Hammamet,Court 9,19766,Tunisia
12038651,Hammamet,Court 9,19766,Tunisia
12024226,Monastir,Court 5,23362,Tunisia
12024355,Monastir,Center Court,23654,Tunisia
12024365,Monastir,Court 7,23891,Tunisia
12024245,Monastir,Court 3,23363,Tunisia
12038726,Monastir,Center Court,23654,Tunisia
12039054,Monastir,Court 3,23363,Tunisia
12039714,Monastir,Center Court,23654,Tunisia
12026797,Sharm El Sheikh,Court 4,28799,Egypt
12026792,Sharm El Sheikh,Court 3,17612,Egypt
12038552,Sharm El Sheikh,Court 3,17612,Egypt
12025085,Veigy-Foncenex,Court 1,24487,France
12025044,Veigy-Foncenex,Court 1,24487,France
12025061,Veigy-Foncenex,Court 1,24487,France
12028542,Veigy-Foncenex,Court 1,24487,France
12028146,Veigy-Foncenex,Court 1,24487,France
12039364,Veigy-Foncenex,Court 1,24487,France
12025144,Andrezieux-Boutheon,Central,33874,France
12025067,Andrezieux-Boutheon,Central,33874,France
12027547,Andrezieux-Boutheon,Central,33874,France
12027985,Andrezieux-Boutheon,Central,33874,France
12039718,Andrezieux-Boutheon,Central,33874,France
12027148,Antalya,Court 5,18121,Turkey
12027494,Antalya,Court 1,17286,Turkey
12038672,Antalya,Court 1,17286,Turkey
12025752,Burnie,Centre Court,24474,Australia
12025679,Burnie,Court 3,24475,Australia
12029387,Burnie,Centre Court,24474,Australia
12025849,Indore,COURT 1,19841,India
12026470,Indore,COURT 1,19841,India
12038624,Indore,COURT 1,19841,India
12024794,Monastir,Court 4,23364,Tunisia
12024371,Monastir,Court 2,23360,Tunisia
12024435,Monastir,Court 6,23890,Tunisia
12024489,Monastir,Court 1,23881,Tunisia
12038683,Monastir,Court 2,23360,Tunisia
12038684,Monastir,Court 1,23881,Tunisia
12039389,Monastir,Court 1,23881,Tunisia
12025057,Porto,Court 2,17579,Portugal
12024644,Porto,Court 1,17578,Portugal
12027950,Porto,Court 1,17578,Portugal
12027653,Porto,Court 2,17579,Portugal
12039340,Porto,Court 1,17578,Portugal
12025133,N/A,Court 2,36104,
12025149,N/A,Court 3,36105,
12025142,N/A,Court 3,36105,
12025174,N/A,Court 2,36104,
12028250,N/A,Court 3,36105,
12028607,N/A,Court 3,36105,
12027611,Sharm El Sheikh,Court 3,17612,Egypt
12027539,Sharm El Sheikh,Court 4,28799,Egypt
12038599,Sharm El Sheikh,Court 3,17612,Egypt
12039558,Antalya,Court 20,28269,Turkey
12039530,Antalya,Court 3,18122,Turkey
12039539,Antalya,MTA Hard 20,33918,Turkey
12039569,Antalya,MTA Hard 19,33917,Turkey
12039573,Antalya,MTA Hard 18,33915,Turkey
12039538,Antalya,MTA 26,36893,Turkey
12039532,Antalya,MTA 24,31239,Turkey
12039516,Antalya,MTA 01,31231,Turkey
12039517,Antalya,MTA 04,31226,Turkey
12039512,Antalya,MTA 01,31231,Turkey
12041791,Antalya,Court 3,18122,Turkey
12039568,Antalya,MTA 12,28575,Turkey
12039572,Antalya,Court 20,28269,Turkey
12039541,Antalya,MTA 03,31232,Turkey
12039547,Antalya,MTA 02,31227,Turkey
12039548,Antalya,MTA 25,36749,Turkey
12039511,Antalya,MTA 03,31232,Turkey
12039523,Antalya,MTA 21,31238,Turkey
12039537,Antalya,MTA 15,28579,Turkey
12039553,Antalya,MTA 04,31226,Turkey
12039560,Antalya,MTA 27,36896,Turkey
12039534,Antalya,MTA 02,31227,Turkey
12039570,Antalya,MTA 22,31241,Turkey
12039559,Antalya,Court 5,18121,Turkey
12039566,Antalya,MTA Hard 17,33916,Turkey
12039543,Antalya,MTA 23,31240,Turkey
12039552,Antalya,MTA 16,28578,Turkey
12039550,Antalya,MTA 14,28573,Turkey
12039557,Antalya,Court 4,18123,Turkey
12039520,Antalya,Court 5,18121,Turkey
12039531,Antalya,Court 3,18122,Turkey
12039556,Antalya,MTA 13,28580,Turkey
12039571,Antalya,Court 4,18123,Turkey
12039891,Grenoble,Court 3,20310,France
12039875,Grenoble,Court 4,20311,France
12039869,Grenoble,Court 2,20309,France
12039893,Grenoble,Court 1,28518,France
12039895,Grenoble,Court 5,24537,France
12039889,Grenoble,Court 6,20313,France
12039872,Grenoble,Court 6,20313,France
12039892,Grenoble,Court 5,24537,France
12039878,Grenoble,Court 3,20310,France
12039897,Grenoble,Court 2,20309,France
12039873,Grenoble,Court 1,28518,France
12039870,Grenoble,Court 4,20311,France
12039884,Grenoble,Court 5,24537,France
12039874,Grenoble,Court 6,20313,France
12039896,Grenoble,Court 5,24537,France
12039871,Grenoble,Court 6,20313,France
12039803,Hammamet,Court 10,20125,Tunisia
12039811,Hammamet,Court 10,20125,Tunisia
12039799,Hammamet,Court 1,18293,Tunisia
12039810,Hammamet,Court 1,18293,Tunisia
12039800,Hammamet,Court 3,18292,Tunisia
12039804,Hammamet,Court 1,18293,Tunisia
12039818,Hammamet,Court 4,18290,Tunisia
12039808,Hammamet,Court 3,18292,Tunisia
12039802,Hammamet,Court 2,18291,Tunisia
12039797,Hammamet,Court 2,18291,Tunisia
12039794,Hammamet,Court 4,18290,Tunisia
12039813,Hammamet,Court 1,18293,Tunisia
12039805,Hammamet,Court 9,19766,Tunisia
12039821,Hammamet,Court 1,18293,Tunisia
12039812,Hammamet,Court 3,18292,Tunisia
12039814,Hammamet,Court 4,18290,Tunisia
12039796,Hammamet,Court 10,20125,Tunisia
12039824,Hammamet,Court 1,18293,Tunisia
12039823,Hammamet,Court 3,18292,Tunisia
12039820,Hammamet,Court 10,20125,Tunisia
12039806,Hammamet,Court 1,18293,Tunisia
12039793,Hammamet,Court 9,19766,Tunisia
12039819,Hammamet,Court 4,18290,Tunisia
